Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
3,139000.0,44.0,19.0,3.0,15,250000.0,32700,100,95,100,0.0,0.0,0.0,1.0,3.0
3,30000.0,81.0,146.0,36.0,15,159000.0,32700,91,100,98,2.0,0.0,3.0,0.0,31.0
3,40000.0,38.46153846153847,47.0,6.0,8,65000.0,28700,97,100,42,0.0,1.0,0.0,0.0,5.0
3,49000.0,29.0,23.0,8.0,15,149000.0,32700,91,99,81,0.0,0.0,0.0,0.0,8.0
3,40000.0,0.0,0.0,0.0,8,40000.0,32200,97,100,42,0.0,0.0,0.0,0.0,0.0
3,99000.0,45.0,748.0,215.0,19,179000.0,16500,97,100,98,1.0,2.0,3.0,3.0,206.0
3,38220.0,51.0,467.0,64.0,19,98000.0,16500,78,100,100,2.0,0.0,1.0,3.0,58.0
3,36000.0,57.0,954.0,282.0,19,84000.0,16500,97,96,66,0.0,0.0,0.0,0.0,0.0
3,33489.0,66.0,15.0,2.0,15,98000.0,38000,65,100,84,1.0,0.0,0.0,0.0,1.0
3,59248.0,60.0,2000.0,345.0,19,149000.0,16500,96,93,97,9.0,9.0,14.0,18.0,295.0
3,80697.0,53.0,30.0,13.0,25,163000.0,0,92,97,100,0.0,1.0,0.0,0.0,13.0
3,30562.0,69.0,65.0,20.0,25,99000.0,0,92,97,100,0.0,0.0,0.0,4.0,16.0
3,49000.0,46.0,24.0,9.0,34,90000.0,51100,94,86,100,0.0,0.0,1.0,2.0,6.0
3,66000.0,30.0,21.0,7.0,25,94000.0,0,92,97,100,0.0,0.0,0.0,0.0,7.0
